snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-07-13T12:14:45.900095+00:00,449795236,Suitblue,140,2044537443877,Котовск,0,0,0
2026-07-13T12:14:45.900095+00:00,540151286,jacket,L,2046237586823,СЦ Вологда 2,0,0,0
2026-07-13T12:14:45.900095+00:00,540151286,jacket,L,2046237586823,Владимир,1,0,0
2026-07-13T12:14:45.900095+00:00,357265722,Dressbordo,XS,2044131296640,Остальные склады,0,4,1
2026-07-13T12:14:45.900095+00:00,357265722,Dressbordo,XS,2044131296640,Электросталь,7,0,0
2026-07-13T12:14:45.900095+00:00,166517630,Kletka,134,2038079018235,Екатеринбург - Перспективная 14,0,0,0
2026-07-13T12:14:45.900095+00:00,357265722,Dressbordo,L,2043177808725,Волгоград,0,0,0
2026-07-13T12:14:45.900095+00:00,384578439,Dressbraun,M,2043547518605,Екатеринбург - Перспективная 14,0,0,0
2026-07-13T12:14:45.900095+00:00,540151286,jacket,XXL,2049839732407,Электросталь,1,0,0
2026-07-13T12:14:45.900095+00:00,540151286,jacket,XXL,2049839732407,Остальные склады,0,2,5
2026-07-13T12:14:45.900095+00:00,532142295,Maxibraun,XS,2046105059947,Тула,1,0,0
2026-07-13T12:14:45.900095+00:00,532142295,Maxibraun,XS,2046105059947,Остальные склады,0,1,0
2026-07-13T12:14:45.900095+00:00,459228187,Amanew,3XL,2044712208833,Электросталь,1,0,0
2026-07-13T12:14:45.900095+00:00,459228187,Amanew,3XL,2044712208833,Белая дача,0,0,0
2026-07-13T12:14:45.900095+00:00,384578439,Dressbraun,S,2043547518612,Электросталь,2,0,0
2026-07-13T12:14:45.900095+00:00,314335767,Gold,хл,2042535684711,СЦ Смоленск 3,0,0,0
2026-07-13T12:14:45.900095+00:00,314335767,Gold,хл,2042535684711,Тула,1,0,0
2026-07-13T12:14:45.900095+00:00,384578439,Dressbraun,M,2043547518605,СЦ Внуково,0,0,0
2026-07-13T12:14:45.900095+00:00,384578439,Dressbraun,M,2043547518605,Коледино,4,0,0
2026-07-13T12:14:45.900095+00:00,217914003,Amaprint,L,2039672825541,Остальные склады,0,0,1
2026-07-13T12:14:45.900095+00:00,314335767,Gold,ХХЛ,2042535684728,Сарапул,0,1,0
2026-07-13T12:14:45.900095+00:00,357265722,Dressbordo,S,2043177808701,Екатеринбург - Перспективная 14,1,0,0
