snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-07-14T09:10:31.099486+00:00,419030509,Estiliored,ONE SIZE,2044023797590,Коледино,3,0,0
2026-07-14T09:10:31.099486+00:00,419030509,Estiliored,ONE SIZE,2044023797590,СЦ Внуково,0,0,0
2026-07-14T09:10:31.099486+00:00,357265722,Dressbordo,M,2043177808718,Владивосток,1,0,0
2026-07-14T09:10:31.099486+00:00,357265722,Dressbordo,M,2043177808718,Артём,0,0,0
2026-07-14T09:10:31.099486+00:00,36168914,sarafanschoolsarafanschool,134,2005254534019,Электросталь,1,0,0
2026-07-14T09:10:31.099486+00:00,36168914,sarafanschoolsarafanschool,134,2005254534019,Остальные склады,0,2,0
2026-07-14T09:10:31.099486+00:00,77691927,goroxzelengorox,128,2030336782620,Электросталь,0,1,0
2026-07-14T09:10:31.099486+00:00,83248318,pygovkablue,152,2029168705679,Тула,0,0,0
2026-07-14T09:10:31.099486+00:00,83248318,pygovkablue,152,2029168705679,Остальные склады,0,1,0
2026-07-14T09:10:31.099486+00:00,83248318,pygovkablue,146,2029168705662,Тула,0,0,0
2026-07-14T09:10:31.099486+00:00,83248318,pygovkablue,146,2029168705662,СЦ Челябинск 2,0,1,0
2026-07-14T09:10:31.099486+00:00,90726355,blueblack,134,2036686401327,Краснодар,1,1,0
2026-07-14T09:10:31.099486+00:00,182674292,Pants52,3XL,2038797035118,Электросталь,2,0,0
2026-07-14T09:10:31.099486+00:00,128063963,pygovkagrey,152,2037013007014,Сарапул,0,1,0
2026-07-14T09:10:31.099486+00:00,182674292,Pants52,L,2038797035088,Остальные склады,0,1,1
2026-07-14T09:10:31.099486+00:00,182674292,Pants52,L,2038797035088,Екатеринбург - Перспективная 14,1,1,0
2026-07-14T09:10:31.099486+00:00,214378880,Bluejeans,XL,2039599361481,Остальные склады,0,0,0
2026-07-14T09:10:31.099486+00:00,214378880,Bluejeans,XL,2039599361481,Пушкино,0,0,1
2026-07-14T09:10:31.099486+00:00,314335767,Gold,ХХЛ,2042535684728,Екатеринбург - Перспективная 14,0,0,0
