snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-07-04T07:31:42.517507+00:00,359686661,Dressblack,S,2043193437978,Екатеринбург - Перспективная 14,0,0,0
2026-07-04T07:31:42.517507+00:00,359686661,Dressblack,S,2043193437978,СЦ Нижний Новгород Ларина,0,1,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,M,2043177808718,СЦ Шушары,0,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,M,2043177808718,СПБ Шушары,1,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,L,2043177808725,Электросталь,4,2,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,L,2043177808725,СЦ Иркутск,0,0,0
2026-07-04T07:31:42.517507+00:00,540151286,jacket,M,2046237584898,Электросталь,3,0,0
2026-07-04T07:31:42.517507+00:00,540151286,jacket,XXL,2049839732407,Остальные склады,0,4,1
2026-07-04T07:31:42.517507+00:00,148998901,NutaNight,XXXL,2037533148884,Остальные склады,0,1,0
2026-07-04T07:31:42.517507+00:00,148998901,NutaNight,XXXL,2037533148884,СПБ Шушары,1,0,0
2026-07-04T07:31:42.517507+00:00,159237421,Toprazrezblack,XXL,2037768022935,Сарапул,0,1,0
2026-07-04T07:31:42.517507+00:00,159242247,Toprazrezbezh,L,2037768215436,Тула,4,0,0
2026-07-04T07:31:42.517507+00:00,159242247,Toprazrezbezh,L,2037768215436,СЦ Брянск 2,0,0,0
2026-07-04T07:31:42.517507+00:00,36168913,sarafanschoolblue,140,2005345514036,СЦ Оренбург Центральная,0,0,1
2026-07-04T07:31:42.517507+00:00,36168913,sarafanschoolblue,140,2005345514036,Остальные склады,0,2,0
2026-07-04T07:31:42.517507+00:00,359686661,Dressblack,S,2043193437978,СЦ Киров,0,0,1
2026-07-04T07:31:42.517507+00:00,235296506,Polina,4ХЛ,2040242468495,Электросталь,2,0,0
2026-07-04T07:31:42.517507+00:00,235296506,Polina,4ХЛ,2040242468495,СЦ Софьино,0,0,0
2026-07-04T07:31:42.517507+00:00,217913160,Amazebra,L,2039672779219,СЦ Шушары,0,0,0
2026-07-04T07:31:42.517507+00:00,217913160,Amazebra,L,2039672779219,Владимир,1,0,0
2026-07-04T07:31:42.517507+00:00,359686661,Dressblack,M,2043193437961,Коледино,0,2,0
2026-07-04T07:31:42.517507+00:00,369541022,Amacolor,3XL,2043346615970,Остальные склады,0,2,0
2026-07-04T07:31:42.517507+00:00,369541022,Amacolor,3XL,2043346615970,Электросталь,3,0,0
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,M,2043547518605,Остальные склады,0,9,0
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,M,2043547518605,Невинномысск,3,0,0
2026-07-04T07:31:42.517507+00:00,359686661,Dressblack,XS,2043887436669,СЦ Оренбург Центральная,0,1,0
2026-07-04T07:31:42.517507+00:00,359686661,Dressblack,XS,2043887436669,Екатеринбург - Перспективная 14,0,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,XS,2044131296640,Тула,0,0,1
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,XS,2044131296640,Казань,1,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,XS,2044131296640,Остальные склады,0,14,3
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,XS,2044131266407,Коледино,0,0,0
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,XS,2044131266407,Остальные склады,0,4,2
2026-07-04T07:31:42.517507+00:00,612434640,Milanablack,M,2047246194580,Самара (Новосемейкино),1,1,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,L,2043177808725,Краснодар,2,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,L,2043177808725,Вёшки,0,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,S,2043177808701,Тула,0,0,1
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,S,2043177808701,Минск,0,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,S,2043177808701,СЦ Шушары,0,1,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,S,2043177808701,Остальные склады,0,8,7
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,M,2043177808718,Электросталь,0,1,0
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,L,2043547518599,Остальные склады,0,5,3
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,S,2043547518612,Остальные склады,0,7,1
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,S,2043547518612,Невинномысск,2,0,0
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,L,2043547518599,Невинномысск,5,0,1
2026-07-04T07:31:42.517507+00:00,391740659,Estilio2,ONE SIZE,2043693436372,Коледино,0,0,0
2026-07-04T07:31:42.517507+00:00,391740659,Estilio2,ONE SIZE,2043693436372,СЦ Внуково,0,1,0
2026-07-04T07:31:42.517507+00:00,419030509,Estiliored,ONE SIZE,2044023797590,Коледино,2,0,0
2026-07-04T07:31:42.517507+00:00,419030509,Estiliored,ONE SIZE,2044023797590,СЦ Внуково,0,1,0
2026-07-04T07:31:42.517507+00:00,419030509,Estiliored,ONE SIZE,2044023797590,Радумля 1,0,0,0
2026-07-04T07:31:42.517507+00:00,449795236,Suitblue,128,2044537443853,Воронеж,0,1,0
2026-07-04T07:31:42.517507+00:00,449795236,Suitblue,128,2044537443853,Электросталь,1,0,0
2026-07-04T07:31:42.517507+00:00,449795236,Suitblue,128,2044537443853,Остальные склады,0,4,1
2026-07-04T07:31:42.517507+00:00,449795236,Suitblue,140,2044537443877,Электросталь,2,1,0
2026-07-04T07:31:42.517507+00:00,449795236,Suitblue,134,2044537443860,Воронеж,0,1,0
2026-07-04T07:31:42.517507+00:00,1017464481,Dressgepur,M,2051139387713,СЦ Оренбург Центральная,0,0,0
2026-07-04T07:31:42.517507+00:00,1017464481,Dressgepur,M,2051139387713,Тула,1,0,0
2026-07-04T07:31:42.517507+00:00,357265722,Dressbordo,L,2043177808725,Невинномысск,0,0,0
2026-07-04T07:31:42.517507+00:00,612434640,Milanablack,S,2047246194597,Остальные склады,0,1,1
2026-07-04T07:31:42.517507+00:00,612434640,Milanablack,S,2047246194597,Краснодар,1,0,0
2026-07-04T07:31:42.517507+00:00,449795236,Suitblue,134,2044537443860,Волгоград,1,1,0
2026-07-04T07:31:42.517507+00:00,384578439,Dressbraun,L,2043547518599,Самара (Новосемейкино),9,1,0
