snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,Рязань (Тюшевское),0,0,0
2026-06-24T18:13:06.308303+00:00,604358784,Milanabordo,S,2047159169705,Остальные склады,0,0,0
2026-06-24T18:13:06.308303+00:00,217913160,Amazebra,XL,2039672779226,Воронеж,0,1,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,Волгоград,0,0,0
2026-06-24T18:13:06.308303+00:00,314335767,Gold,л,2042535684704,Тверь,1,0,0
2026-06-24T18:13:06.308303+00:00,314335767,Gold,л,2042535684704,Остальные склады,0,2,1
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,XS,2044131266407,Электросталь,3,0,0
2026-06-24T18:13:06.308303+00:00,83248318,pygovkablue,134,2029168705648,Рязань (Тюшевское),2,1,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,СЦ Брест,0,0,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,СЦ Вологда 2,0,0,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,Белая дача,0,1,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,Казань,0,0,0
2026-06-24T18:13:06.308303+00:00,166517630,Kletka,134,2038079018235,СЦ Нижний Новгород Ларина,0,0,0
2026-06-24T18:13:06.308303+00:00,166517630,Kletka,134,2038079018235,Коледино,1,0,0
2026-06-24T18:13:06.308303+00:00,83248318,pygovkablue,146,2029168705662,Рязань (Тюшевское),1,1,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,СЦ Нижний Новгород Ларина,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,СЦ Томск,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,СПБ Шушары,0,0,0
2026-06-24T18:13:06.308303+00:00,217914003,Amaprint,L,2039672825541,Волгоград,8,0,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,L,2043193437954,Краснодар,0,1,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,L,2043193437954,СЦ Иркутск,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,L,2043177808725,Самара (Новосемейкино),7,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,S,2043177808701,СЦ Иркутск,0,0,1
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,S,2043177808701,СЦ Новокузнецк,0,0,0
2026-06-24T18:13:06.308303+00:00,367954936,Polobezh,M,2043320641261,Сарапул,0,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,XS,2044131266407,Рязань (Тюшевское),1,0,0
2026-06-24T18:13:06.308303+00:00,449795236,Suitblue,128,2044537443853,СПБ Шушары,1,0,0
2026-06-24T18:13:06.308303+00:00,540151286,jacket,XL,2049839732391,Электросталь,1,0,0
2026-06-24T18:13:06.308303+00:00,459228187,Amanew,L,2044712208840,СЦ Иркутск,0,1,0
2026-06-24T18:13:06.308303+00:00,459228187,Amanew,L,2044712208840,Екатеринбург - Перспективная 14,0,0,0
2026-06-24T18:13:06.308303+00:00,359710654,Dressgrey,S,2043193903176,Электросталь,0,0,0
2026-06-24T18:13:06.308303+00:00,359710654,Dressgrey,M,2043193903169,СЦ Нижний Новгород Ларина,0,0,0
2026-06-24T18:13:06.308303+00:00,359710654,Dressgrey,M,2043193903169,Казань,1,0,0
2026-06-24T18:13:06.308303+00:00,369541022,Amacolor,XL,2043346615994,Казань,0,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,S,2043547518612,Электросталь,0,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,L,2043547518599,СЦ Кузнецк,0,0,1
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,L,2043547518599,Самара (Новосемейкино),7,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,СЦ Кузнецк,0,0,1
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,L,2043177808725,Крыловская,0,0,0
2026-06-24T18:13:06.308303+00:00,540151286,jacket,XS,2046237560540,Волгоград,0,1,0
2026-06-24T18:13:06.308303+00:00,182674292,Pants52,XXL,2038797035101,СЦ Кемерово,0,1,0
2026-06-24T18:13:06.308303+00:00,182674292,Pants52,XXL,2038797035101,Екатеринбург - Перспективная 14,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,СЦ Астрахань (Солянка),0,0,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,M,2043193437961,СЦ Курск,0,0,0
2026-06-24T18:13:06.308303+00:00,532147674,Maxiblack,XS,2046105121002,Остальные склады,0,1,0
2026-06-24T18:13:06.308303+00:00,532147674,Maxiblack,XS,2046105121002,Самара (Новосемейкино),2,0,0
2026-06-24T18:13:06.308303+00:00,391740659,Estilio2,ONE SIZE,2043693436372,Остальные склады,0,2,0
2026-06-24T18:13:06.308303+00:00,391740659,Estilio2,ONE SIZE,2043693436372,Электросталь,0,0,0
2026-06-24T18:13:06.308303+00:00,314335767,Gold,хл,2042535684711,Котовск,0,1,0
2026-06-24T18:13:06.308303+00:00,314335767,Gold,хл,2042535684711,Владимир,0,0,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,XS,2043887436669,Вёшки,0,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,M,2043547518605,Атакент,0,0,1
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,L,2043547518599,Электросталь,1,1,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,Коледино,0,1,0
2026-06-24T18:13:06.308303+00:00,459228187,Amanew,XL,2044712208857,Белая дача,0,0,0
2026-06-24T18:13:06.308303+00:00,532147674,Maxiblack,S,2046105120999,Остальные склады,0,0,0
2026-06-24T18:13:06.308303+00:00,532147674,Maxiblack,S,2046105120999,СЦ Симферополь (Молодежненское),0,0,1
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,L,2043193437954,Екатеринбург - Перспективная 14,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,Рязань (Тюшевское),0,1,0
2026-06-24T18:13:06.308303+00:00,1017464481,Dressgepur,S,2051139387720,СЦ Уфа,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,S,2043177808701,СЦ Липецк,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,L,2043177808725,Белая дача,0,0,0
2026-06-24T18:13:06.308303+00:00,449795236,Suitblue,128,2044537443853,Коледино,1,0,0
2026-06-24T18:13:06.308303+00:00,359710654,Dressgrey,S,2043193903176,Краснодар,1,1,0
2026-06-24T18:13:06.308303+00:00,359710654,Dressgrey,S,2043193903176,СЦ Симферополь (Молодежненское),0,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,M,2043547518605,Котовск,1,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,СЦ Софьино,0,0,0
2026-06-24T18:13:06.308303+00:00,181718655,Jeans,XL,2038771667373,Остальные склады,0,0,1
2026-06-24T18:13:06.308303+00:00,181718655,Jeans,XL,2038771667373,Артём,0,0,1
2026-06-24T18:13:06.308303+00:00,235296506,Polina,л,2040242468457,Остальные склады,0,3,0
2026-06-24T18:13:06.308303+00:00,235296506,Polina,л,2040242468457,Коледино,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,СЦ Шушары,0,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,L,2043547518599,СЦ Хабаровск,0,0,1
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,XS,2044131266407,СЦ Софьино,0,0,0
2026-06-24T18:13:06.308303+00:00,612434640,Milanablack,L,2047246194573,СЦ Шушары,0,0,0
2026-06-24T18:13:06.308303+00:00,159242247,Toprazrezbezh,L,2037768215436,Остальные склады,0,2,0
2026-06-24T18:13:06.308303+00:00,159242247,Toprazrezbezh,L,2037768215436,Екатеринбург - Перспективная 14,0,0,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,СЦ Омск,0,0,0
2026-06-24T18:13:06.308303+00:00,540151286,jacket,M,2046237584898,Рязань (Тюшевское),2,0,0
2026-06-24T18:13:06.308303+00:00,540151286,jacket,M,2046237584898,Радумля 1,0,0,0
2026-06-24T18:13:06.308303+00:00,369541022,Amacolor,XL,2043346615994,СЦ Астрахань (Солянка),0,0,0
2026-06-24T18:13:06.308303+00:00,369541022,Amacolor,XL,2043346615994,Невинномысск,2,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,S,2043547518612,Белая дача,0,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,Истра,0,0,0
2026-06-24T18:13:06.308303+00:00,314335767,Gold,M,2042535531558,Краснодар,1,0,0
2026-06-24T18:13:06.308303+00:00,314335767,Gold,хл,2042535684711,Екатеринбург - Перспективная 14,0,1,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,XS,2043887436669,Коледино,0,0,0
2026-06-24T18:13:06.308303+00:00,419352159,Rusha,M,2044026229906,Воронеж,1,1,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,Электросталь,0,1,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,СЦ Челябинск 2,0,0,0
2026-06-24T18:13:06.308303+00:00,403141242,Estiliowhite,ONE SIZE,2043834050429,Сарапул,0,0,0
2026-06-24T18:13:06.308303+00:00,403141242,Estiliowhite,ONE SIZE,2043834050429,Остальные склады,0,1,0
2026-06-24T18:13:06.308303+00:00,540151286,jacket,S,2046237584133,Краснодар,1,1,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,S,2043177808701,СЦ Ижевск,0,0,0
2026-06-24T18:13:06.308303+00:00,182674292,Pants52,XXL,2038797035101,Самара (Новосемейкино),3,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,XS,2044131266407,СПБ Шушары,2,0,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,Рязань (Тюшевское),0,1,0
2026-06-24T18:13:06.308303+00:00,419352159,Rusha,S,2044026229890,Остальные склады,0,0,1
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,S,2043177808701,Самара (Новосемейкино),0,1,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,S,2043193437978,СЦ Кузнецк,0,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,L,2043547518599,Волгоград,0,1,0
2026-06-24T18:13:06.308303+00:00,217914003,Amaprint,L,2039672825541,Краснодар,1,0,0
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,XS,2044131266407,СЦ Внуково,0,0,0
2026-06-24T18:13:06.308303+00:00,217913160,Amazebra,L,2039672779219,Краснодар,3,0,0
2026-06-24T18:13:06.308303+00:00,217914003,Amaprint,L,2039672825541,Остальные склады,0,1,2
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,Сургут,0,0,1
2026-06-24T18:13:06.308303+00:00,359710654,Dressgrey,M,2043193903169,Невинномысск,0,1,1
2026-06-24T18:13:06.308303+00:00,384578439,Dressbraun,XS,2044131266407,Воронеж,0,1,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,L,2043177808725,СЦ Иркутск,0,1,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,S,2043177808701,Электросталь,0,2,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,XS,2043887436669,СЦ Вологда 2,0,1,0
2026-06-24T18:13:06.308303+00:00,359686661,Dressblack,XS,2043887436669,Рязань (Тюшевское),0,0,0
2026-06-24T18:13:06.308303+00:00,419030509,Estiliored,ONE SIZE,2044023797590,Остальные склады,0,0,3
2026-06-24T18:13:06.308303+00:00,419030509,Estiliored,ONE SIZE,2044023797590,СЦ Симферополь (Молодежненское),0,0,1
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,M,2043177808718,Невинномысск,0,1,0
2026-06-24T18:13:06.308303+00:00,367954936,Polobezh,M,2043320641261,Белая дача,0,0,0
2026-06-24T18:13:06.308303+00:00,367954936,Polobezh,M,2043320641261,Электросталь,1,0,0
2026-06-24T18:13:06.308303+00:00,357265722,Dressbordo,XS,2044131296640,Радумля 1,0,0,0
