snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-07-05T08:25:45.644167+00:00,357265722,Dressbordo,M,2043177808718,СЦ Киров,0,2,0
2026-07-05T08:25:45.644167+00:00,314335767,Gold,л,2042535684704,СЦ Шушары,0,0,0
2026-07-05T08:25:45.644167+00:00,314335767,Gold,л,2042535684704,СПБ Шушары,3,0,0
2026-07-05T08:25:45.644167+00:00,540151286,jacket,L,2046237586823,СЦ Нижний Новгород Ларина,0,0,1
2026-07-05T08:25:45.644167+00:00,1017464481,Dressgepur,M,2051139387713,Краснодар,1,0,0
2026-07-05T08:25:45.644167+00:00,138556432,Ornella,XL,2037247885006,Остальные склады,0,1,0
2026-07-05T08:25:45.644167+00:00,138556432,Ornella,XL,2037247885006,Коледино,0,0,0
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,XS,2044131266407,Остальные склады,0,5,3
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,XS,2044131266407,Самара (Новосемейкино),0,0,0
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,L,2043547518599,Остальные склады,0,3,4
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,L,2043547518599,СЦ Киров,0,0,1
2026-07-05T08:25:45.644167+00:00,357265722,Dressbordo,L,2043177808725,СЦ Киров,0,0,1
2026-07-05T08:25:45.644167+00:00,148998901,NutaNight,XXXL,2037533148884,СЦ Иркутск,0,0,0
2026-07-05T08:25:45.644167+00:00,148998901,NutaNight,XXXL,2037533148884,Остальные склады,0,2,0
2026-07-05T08:25:45.644167+00:00,36168913,sarafanschoolblue,158,2037574933708,Остальные склады,0,1,0
2026-07-05T08:25:45.644167+00:00,36168913,sarafanschoolblue,158,2037574933708,СЦ Белогорск,0,0,0
2026-07-05T08:25:45.644167+00:00,235296506,Polina,л,2040242468457,Остальные склады,0,1,1
2026-07-05T08:25:45.644167+00:00,235296506,Polina,л,2040242468457,Крыловская,0,0,1
2026-07-05T08:25:45.644167+00:00,314335767,Gold,ХХЛ,2042535684728,Остальные склады,0,3,4
2026-07-05T08:25:45.644167+00:00,314335767,Gold,ХХЛ,2042535684728,СЦ Ижевск,0,0,0
2026-07-05T08:25:45.644167+00:00,357265722,Dressbordo,L,2043177808725,Электросталь,3,2,0
2026-07-05T08:25:45.644167+00:00,357265722,Dressbordo,L,2043177808725,Остальные склады,0,11,7
2026-07-05T08:25:45.644167+00:00,367953586,Poloblue,M,2043320637530,Остальные склады,0,0,0
2026-07-05T08:25:45.644167+00:00,367953586,Poloblue,M,2043320637530,СЦ Внуково,0,0,1
2026-07-05T08:25:45.644167+00:00,357265722,Dressbordo,M,2043177808718,Электросталь,1,0,0
2026-07-05T08:25:45.644167+00:00,357265722,Dressbordo,M,2043177808718,Остальные склады,0,16,9
2026-07-05T08:25:45.644167+00:00,357265722,Dressbordo,M,2043177808718,Екатеринбург - Перспективная 14,1,1,0
2026-07-05T08:25:45.644167+00:00,367954936,Polobezh,S,2043320641278,Остальные склады,0,1,1
2026-07-05T08:25:45.644167+00:00,367954936,Polobezh,S,2043320641278,Белая дача,0,0,1
2026-07-05T08:25:45.644167+00:00,367954936,Polobezh,S,2043320641278,СЦ Ярославль Громова,0,0,1
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,M,2043547518605,Остальные склады,0,9,2
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,M,2043547518605,Артём,0,0,0
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,M,2043547518605,Самара (Новосемейкино),1,1,0
2026-07-05T08:25:45.644167+00:00,384578439,Dressbraun,M,2043547518605,Краснодар,0,0,0
2026-07-05T08:25:45.644167+00:00,359686661,Dressblack,XS,2043887436669,Коледино,0,0,0
2026-07-05T08:25:45.644167+00:00,359686661,Dressblack,XS,2043887436669,СЦ Софьино,0,1,0
2026-07-05T08:25:45.644167+00:00,419352159,Rusha,XL,2044026229920,Тула,1,1,0
2026-07-05T08:25:45.644167+00:00,459228187,Amanew,XXL,2044712208864,Электросталь,1,0,0
2026-07-05T08:25:45.644167+00:00,459228187,Amanew,XXL,2044712208864,СЦ Вологда 2,0,1,0
