snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-07-18T23:59:49.387758+00:00,53471668,Volanpink,146,2016422441060,Остальные склады,0,1,0
2026-07-18T23:59:49.387758+00:00,384578439,Dressbraun,S,2043547518612,Краснодар,3,0,0
2026-07-18T23:59:49.387758+00:00,419352159,Rusha,XXL,2044026229937,Краснодар,4,0,0
2026-07-18T23:59:49.387758+00:00,144974692,Nutablack,XXXL,2037428330912,Остальные склады,0,0,0
2026-07-18T23:59:49.387758+00:00,144974692,Nutablack,XXXL,2037428330912,Рязань (Тюшевское),1,0,0
2026-07-18T23:59:49.387758+00:00,314335767,Gold,ХХЛ,2042535684728,Электросталь,0,1,0
2026-07-18T23:59:49.387758+00:00,384578439,Dressbraun,L,2043547518599,Екатеринбург - Перспективная 14,2,0,0
2026-07-18T23:59:49.387758+00:00,148998901,NutaNight,XXXL,2037533148884,Самара (Новосемейкино),0,0,0
2026-07-18T23:59:49.387758+00:00,147140620,Velvet,XL,2037484182272,Остальные склады,0,1,0
2026-07-18T23:59:49.387758+00:00,147140620,Velvet,XL,2037484182272,Котовск,0,0,0
2026-07-18T23:59:49.387758+00:00,168745949,Rubchikwhite,XL,2038151831004,Коледино,0,1,0
2026-07-18T23:59:49.387758+00:00,182674292,Pants52,XXL,2038797035101,Невинномысск,2,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,M,2043177808718,Краснодар,0,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,S,2043177808701,Коледино,4,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,S,2043177808701,Волгоград,1,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,S,2043177808701,СЦ Гродно,0,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,L,2043177808725,Вёшки,0,0,1
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,L,2043177808725,Владимир,1,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,L,2043177808725,СЦ Ярославль Громова,0,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,L,2043177808725,Пенза,0,0,0
2026-07-18T23:59:49.387758+00:00,449795236,Suitblue,140,2044537443877,Электросталь,0,1,0
2026-07-18T23:59:49.387758+00:00,367953586,Poloblue,M,2043320637530,СЦ Софьино,0,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,XS,2044131296640,Пушкино,0,0,1
2026-07-18T23:59:49.387758+00:00,419352159,Rusha,XS,2044026034715,Рязань (Тюшевское),0,0,0
2026-07-18T23:59:49.387758+00:00,449795236,Suitblue,128,2044537443853,Электросталь,0,0,0
2026-07-18T23:59:49.387758+00:00,449795236,Suitblue,128,2044537443853,СЦ Абакан 2,0,1,0
2026-07-18T23:59:49.387758+00:00,604358784,Milanabordo,L,2047159169682,Остальные склады,0,1,0
2026-07-18T23:59:49.387758+00:00,604358784,Milanabordo,L,2047159169682,Невинномысск,0,0,0
2026-07-18T23:59:49.387758+00:00,1017464481,Dressgepur,M,2051139387713,Истра,0,0,0
2026-07-18T23:59:49.387758+00:00,419352159,Rusha,XS,2044026034715,Тула,0,0,0
2026-07-18T23:59:49.387758+00:00,359710654,Dressgrey,M,2043193903169,Остальные склады,0,1,0
2026-07-18T23:59:49.387758+00:00,217913160,Amazebra,L,2039672779219,Остальные склады,0,0,1
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,XS,2044131296640,Екатеринбург - Перспективная 14,0,0,0
2026-07-18T23:59:49.387758+00:00,314335767,Gold,ХХЛ,2042535684728,СЦ Кемерово,0,0,0
2026-07-18T23:59:49.387758+00:00,357265722,Dressbordo,S,2043177808701,СЦ Симферополь (Молодежненское),0,0,1
2026-07-18T23:59:49.387758+00:00,540151286,jacket,XS,2046237560540,СПБ Шушары,1,0,0
2026-07-18T23:59:49.387758+00:00,540151286,jacket,S,2046237584133,Остальные склады,0,0,0
2026-07-18T23:59:49.387758+00:00,540151286,jacket,S,2046237584133,СПБ Шушары,2,0,0
2026-07-18T23:59:49.387758+00:00,148998901,NutaNight,XXXL,2037533148884,Остальные склады,0,1,0
2026-07-18T23:59:49.387758+00:00,1017464481,Dressgepur,M,2051139387713,Краснодар,0,1,0
2026-07-18T23:59:49.387758+00:00,242492939,Suitblack,134,2040613716767,Сарапул,0,0,0
2026-07-18T23:59:49.387758+00:00,1017464481,Dressgepur,M,2051139387713,Тула,0,0,1
2026-07-18T23:59:49.387758+00:00,1017464481,Dressgepur,M,2051139387713,Самара (Новосемейкино),0,0,0
