snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,M,2043193437961,СПБ Шушары,0,0,0
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,S,2043193437978,Самара (Новосемейкино),0,2,0
2026-06-16T18:21:08.416359+00:00,77691927,goroxzelengorox,134,2030336782637,Электросталь,2,0,0
2026-06-16T18:21:08.416359+00:00,314335767,Gold,ХХЛ,2042535684728,СЦ Иркутск,0,0,1
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,M,2043193437961,Белая дача,0,0,1
2026-06-16T18:21:08.416359+00:00,148998901,NutaNight,XXXL,2037533148884,Остальные склады,0,1,0
2026-06-16T18:21:08.416359+00:00,148998901,NutaNight,XXXL,2037533148884,Тула,0,0,0
2026-06-16T18:21:08.416359+00:00,148998901,NutaNight,XXXL,2037533148884,СЦ Внуково,0,0,1
2026-06-16T18:21:08.416359+00:00,182674292,Pants52,XL,2038797035095,Коледино,0,0,0
2026-06-16T18:21:08.416359+00:00,217914003,Amaprint,L,2039672825541,Электросталь,1,1,0
2026-06-16T18:21:08.416359+00:00,217913160,Amazebra,L,2039672779219,СЦ Новокузнецк,0,0,0
2026-06-16T18:21:08.416359+00:00,217910404,Amablack,L,2039672745672,Рязань (Тюшевское),6,0,0
2026-06-16T18:21:08.416359+00:00,214385138,Bluejeans2,L,2039599440551,Самара (Новосемейкино),0,0,0
2026-06-16T18:21:08.416359+00:00,217913160,Amazebra,XL,2039672779226,Екатеринбург - Перспективная 14,0,0,0
2026-06-16T18:21:08.416359+00:00,217913160,Amazebra,XL,2039672779226,Остальные склады,0,1,0
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,S,2043193437978,Невинномысск,0,1,0
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,S,2043193437978,Тверь,0,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,S,2043177808701,Казань,0,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,S,2043177808701,Тула,2,2,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,S,2043177808701,СЦ Вологда 2,0,1,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,S,2043177808701,СЦ Гомель 2,0,0,1
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,S,2043177808701,СПБ Шушары,0,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,L,2043177808725,Электросталь,0,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,M,2043177808718,Самара (Новосемейкино),9,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,M,2043177808718,Краснодар,2,1,0
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,XS,2043887436669,Радумля 1,0,0,0
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,XS,2043887436669,Коледино,2,0,0
2026-06-16T18:21:08.416359+00:00,359710654,Dressgrey,L,2043193903152,Остальные склады,0,1,0
2026-06-16T18:21:08.416359+00:00,359710654,Dressgrey,L,2043193903152,СЦ Челябинск 2,0,1,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,XS,2044131296640,Тула,2,0,0
2026-06-16T18:21:08.416359+00:00,359710654,Dressgrey,XS,2044431232577,Остальные склады,0,0,0
2026-06-16T18:21:08.416359+00:00,359710654,Dressgrey,XS,2044431232577,Котовск,10,0,0
2026-06-16T18:21:08.416359+00:00,384578439,Dressbraun,XS,2044131266407,Самара (Новосемейкино),0,0,0
2026-06-16T18:21:08.416359+00:00,384578439,Dressbraun,XS,2044131266407,Крыловская,0,0,1
2026-06-16T18:21:08.416359+00:00,612434640,Milanablack,M,2047246194580,Тула,2,0,0
2026-06-16T18:21:08.416359+00:00,540151286,jacket,XL,2049839732391,Волгоград,2,0,0
2026-06-16T18:21:08.416359+00:00,540151286,jacket,XL,2049839732391,СЦ Астрахань (Солянка),0,0,0
2026-06-16T18:21:08.416359+00:00,1017464481,Dressgepur,XS,2051139387737,СПБ Шушары,2,0,0
2026-06-16T18:21:08.416359+00:00,1017464481,Dressgepur,L,2051139387706,СЦ Брянск 2,0,0,0
2026-06-16T18:21:08.416359+00:00,391740659,Estilio2,ONE SIZE,2043693436372,СЦ Ереван,0,0,0
2026-06-16T18:21:08.416359+00:00,391740659,Estilio2,ONE SIZE,2043693436372,СК Ереван,1,0,0
2026-06-16T18:21:08.416359+00:00,419030509,Estiliored,ONE SIZE,2044023797590,Волгоград,2,0,0
2026-06-16T18:21:08.416359+00:00,359710654,Dressgrey,S,2043193903176,СЦ Симферополь (Молодежненское),0,0,0
2026-06-16T18:21:08.416359+00:00,1017464481,Dressgepur,L,2051139387706,СПБ Шушары,0,0,0
2026-06-16T18:21:08.416359+00:00,217914003,Amaprint,L,2039672825541,Остальные склады,0,1,2
2026-06-16T18:21:08.416359+00:00,369541022,Amacolor,XXL,2043346616007,Казань,2,0,0
2026-06-16T18:21:08.416359+00:00,369541022,Amacolor,XXL,2043346616007,Остальные склады,0,0,0
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,M,2043193437961,Сарапул,0,1,0
2026-06-16T18:21:08.416359+00:00,314335767,Gold,хл,2042535684711,Сарапул,0,0,0
2026-06-16T18:21:08.416359+00:00,314335767,Gold,хл,2042535684711,СЦ Кузнецк,0,1,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,XS,2044131296640,Сарапул,0,0,0
2026-06-16T18:21:08.416359+00:00,214378880,Bluejeans,L,2039599361474,Коледино,0,0,0
2026-06-16T18:21:08.416359+00:00,384578439,Dressbraun,M,2043547518605,СЦ Белогорск,0,0,1
2026-06-16T18:21:08.416359+00:00,419030509,Estiliored,ONE SIZE,2044023797590,СЦ Ижевск,0,0,0
2026-06-16T18:21:08.416359+00:00,419030509,Estiliored,ONE SIZE,2044023797590,Остальные склады,0,2,1
2026-06-16T18:21:08.416359+00:00,173670617,Rubchikblack,4XL,2038444334809,Екатеринбург - Перспективная 14,1,0,0
2026-06-16T18:21:08.416359+00:00,173670617,Rubchikblack,4XL,2038444334809,СЦ Вологда 2,0,1,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,L,2043177808725,СЦ Шушары,0,0,0
2026-06-16T18:21:08.416359+00:00,359686661,Dressblack,M,2043193437961,СЦ Нижний Новгород Ларина,0,0,1
2026-06-16T18:21:08.416359+00:00,166517630,Kletka,122,2038079018211,Электросталь,0,0,1
2026-06-16T18:21:08.416359+00:00,181718655,Jeans,L,2038771667366,СЦ Ярославль Громова,0,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,M,2043177808718,СЦ Белогорск,0,0,1
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,S,2043177808701,Самара (Новосемейкино),0,3,0
2026-06-16T18:21:08.416359+00:00,532147674,Maxiblack,S,2046105120999,Сарапул,2,0,0
2026-06-16T18:21:08.416359+00:00,1017464481,Dressgepur,L,2051139387706,Котовск,0,0,0
2026-06-16T18:21:08.416359+00:00,182674292,Pants52,XXL,2038797035101,Рязань (Тюшевское),4,1,0
2026-06-16T18:21:08.416359+00:00,235296506,Polina,хл,2040242468464,Рязань (Тюшевское),3,0,0
2026-06-16T18:21:08.416359+00:00,235296506,Polina,хл,2040242468464,СЦ Шушары,0,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,XS,2044131296640,Рязань (Тюшевское),0,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,L,2043177808725,Махачкала Сепараторная,0,0,0
2026-06-16T18:21:08.416359+00:00,314335767,Gold,M,2042535531558,Остальные склады,0,2,0
2026-06-16T18:21:08.416359+00:00,314335767,Gold,M,2042535531558,Краснодар,1,0,0
2026-06-16T18:21:08.416359+00:00,357265722,Dressbordo,S,2043177808701,СЦ Внуково,0,0,0
2026-06-16T18:21:08.416359+00:00,459228187,Amanew,XL,2044712208857,СЦ Новокузнецк,0,0,1
2026-06-16T18:21:08.416359+00:00,459228187,Amanew,XXL,2044712208864,Остальные склады,0,0,1
2026-06-16T18:21:08.416359+00:00,459228187,Amanew,XXL,2044712208864,СЦ Новокузнецк,0,0,1
2026-06-16T18:21:08.416359+00:00,459228187,Amanew,XL,2044712208857,Остальные склады,0,0,0
2026-06-16T18:21:08.416359+00:00,540151286,jacket,XS,2046237560540,Екатеринбург - Перспективная 14,0,1,0
2026-06-16T18:21:08.416359+00:00,235818031,Polinablue,3ХЛ,2040261485732,Электросталь,0,0,1
2026-06-16T18:21:08.416359+00:00,151755830,Nutabezh,XXXL,2037603655182,Остальные склады,0,1,0
2026-06-16T18:21:08.416359+00:00,151755830,Nutabezh,XXXL,2037603655182,СЦ Внуково,0,0,0
